,authors,binding,date_published,edition,image,isbn,isbn13,msrp,publish_date,publisher,subjects,synopsys,title,title_long
177,['Alastair Duncan'],Hardcover,April 2003,2nd Edition,https://images.isbndb.com/covers/48/45/9780719064845.jpg,0719064848,9780719064845.0,33,2003-04-19,Manchester University Press,['20th Century French Literature - Literary Criticism'],"<p><p>This book introduces novels by the Nobel Prize for Literature author, Claude Simon, giving emphasis to peaks in his literary achievement.<p></p><h3>Booknews</h3><p>Simon, winner of the 1985 Nobel Prize for Literature, is one of the most important French novelists to emerge since the 1950s, his distinctive treatment of time, memory, and history making him one of the stars of the nouveau roman. Duncan (French, U. of Stirling, Scotland) proposes a new reading of Simon's work as written adventures, paying special attention to his major novels of the 1980s, The Georgics and The Acania. The excerpts are translated in the endnotes, making the text quite broken for non-French readers. Distributed in the US by St. Martin's Press. Annotation c. Book News, Inc., Portland, OR (booknews.com)</p>",Claude Simon: Adventures in Words,claude-simon
178,['Kristen Nehemiah Horst'],,2012,,https://images.isbndb.com/covers/04/86/9786200460486.jpg,6200460485,9786200460486.0,,2012,,,,Simon Rodger,Simon-rodger
179,['Carleton Olegario M. Ximo'],,2011,,https://images.isbndb.com/covers/31/84/9786134953184.jpg,6134953180,9786134953184.0,,2011,,,,Michel Simon,Michel-simon
180,['Clifton W. Collins'],Paperback,2007,,https://images.isbndb.com/covers/45/48/9781432524548.jpg,1432524542,9781432524548.0,24.95,2007,"Kessinger Publishing, Llc",,,Saint Simon,Saint Simon
181,['Adam Cornelius Bert'],,2012,,https://images.isbndb.com/covers/91/65/9786200709165.jpg,6200709165,9786200709165.0,,2012,,,,Simon Prestigiacomo,Simon-prestigiacomo
182,['David Wineman'],Paperback,2013,,https://images.isbndb.com/covers/24/28/9780615802428.jpg,0615802427,9780615802428.0,10.99,2013,Writer's Edge Publishing,,,Simon Says,Simon Says
183,['Wade Anastasia Jere'],,2012,,https://images.isbndb.com/covers/33/56/9786200613356.jpg,6200613354,9786200613356.0,,2012,,,,Simon Davies,Simon-davies
184,['Jordan Naoum'],,August 2012,,https://images.isbndb.com/covers/30/62/9786201953062.jpg,620195306X,9786201953062.0,,,,['Sports &amp; Recreation'],,Simon Gagn,simon-gagn
185,"['Hope', 'Anthony']",,2009,,https://images.isbndb.com/covers/45/03/9780217554503.jpg,0217554504,9780217554503.0,,2009,,,,Simon Dale,Simon-dale
186,"['Wray', 'James Jackson']",,2008,,https://images.isbndb.com/covers/67/39/9781437136739.jpg,1437136737,9781437136739.0,,,"Kessinger Publishing, United States","['Law', 'Essays']",,Simon Holmes: The Carpenter of Aspendale (1885),simon-holmes
187,['Carleton Olegario M. Ximo'],,2012,,https://images.isbndb.com/covers/04/05/9786201950405.jpg,6201950400,9786201950405.0,,2012,,,,Simon Bertilsson,Simon-bertilsson
188,['Delmar Thomas C. Stawart'],,2012,,https://images.isbndb.com/covers/21/86/9786200432186.jpg,620043218x,9786200432186.0,,2012,,,,Simon Whatley,Simon-whatley
189,"['Surhone', 'Lambert M.', 'Timpledon', 'Miriam T.', 'Marseken', 'Susan F.']",,2010,,https://images.isbndb.com/covers/77/13/9786131167713.jpg,6131167710,9786131167713.0,,,,,,Simon Rutar,simon-rutar
190,['Wade Anastasia Jere'],,2012,,https://images.isbndb.com/covers/19/79/9786200551979.jpg,6200551979,9786200551979.0,,2012,,,,Simon Dutton,Simon-dutton
191,['Zheng Cirino'],,November 2011,,https://images.isbndb.com/covers/31/62/9786138203162.jpg,613820316X,9786138203162.0,,,,['Sports &amp; Recreation'],,Attila Simon,attila-simon
192,"['Surhone', 'Lambert M.', 'Tennoe', 'Mariam T.', 'Henssonow', 'Susan F.']",,2010,,https://images.isbndb.com/covers/06/70/9786131440670.jpg,6131440670,9786131440670.0,,2010,,,,Simon (computer),Simon-computer
193,['Kn Tr Benoit'],,2012,,https://images.isbndb.com/covers/08/04/9786201920804.jpg,6201920803,9786201920804.0,,2012,,,,Simon Psellus,Simon-psellus
194,['Frank Lauenroth'],,July 2009,,https://images.isbndb.com/covers/70/60/9783833427060.jpg,383342706X,9783833427060.0,,,,['Fiction'],,Simon Befiehlt,simon-befiehlt
195,['Columba Sara Evelyn'],,2012,,https://images.isbndb.com/covers/01/59/9786200450159.jpg,6200450153,9786200450159.0,,2012,,,,Simon Marsh,Simon-marsh
196,"['Surhone', 'Lambert M.', 'Tennoe', 'Mariam T.', 'Henssonow', 'Susan F.']",,,,https://images.isbndb.com/covers/76/83/9786131167683.jpg,6131167680,9786131167683.0,,,,,,Simon Kitson,Simon-kitson
197,['Sara R. Shaber'],Hardcover,2005,,https://images.isbndb.com/covers/84/99/9781843958499.jpg,184395849x,9781843958499.0,,2005,Ulverscroft Large Print Books Ltd,,,Simon Said,Simon Said
198,['Charles [from Old Catalog] Clewearing'],Paperback,2010,,https://images.isbndb.com/covers/85/44/9781174918544.jpg,1174918543,9781174918544.0,15.75,2010,Nabu Press,,,Simon Solus ..,Simon Solus ..
199,['Iustinus Tim Avery'],,2012,,https://images.isbndb.com/covers/86/70/9786201488670.jpg,6201488677,9786201488670.0,,2012,,,,Simon Fitzgerald,Simon-fitzgerald
200,['Nuadha Trev'],,2011,,https://images.isbndb.com/covers/93/33/9786135699333.jpg,6135699334,9786135699333.0,,2011,,,,Hank Simon,Hank-simon
201,['Jody Cletus'],,2012,,https://images.isbndb.com/covers/64/99/9786136246499.jpg,613624649x,9786136246499.0,,2012,,,,Simon Farnaby,Simon-farnaby
202,['Editions Gallimard'],Mass Market Paperback,2016-06-09,,https://images.isbndb.com/covers/13/87/9782070461387.jpg,2070461386,9782070461387.0,,,Editions Gallimard,,,Saint-simon,Saint-simon
203,['Timoteus Elmo'],,January 2012,,https://images.isbndb.com/covers/93/24/9786139679324.jpg,613967932X,9786139679324.0,,,,['Music'],,Geoffrey Simon,geoffrey-simon
204,['Kn Tr Benoit'],,2012,,https://images.isbndb.com/covers/21/02/9786200962102.jpg,6200962103,9786200962102.0,,2012,,,,Simon Burns,Simon-burns
205,['Waylon Christian Terryn'],,2012,,https://images.isbndb.com/covers/77/87/9786201957787.jpg,6201957782,9786201957787.0,,2012,,,,Chris Simon,Chris-simon
206,,,2013,,https://images.isbndb.com/covers/40/00/9786200314000.jpg,6200314004,9786200314000.0,,2013,,,,Simon Coleman,Simon-coleman
207,['Robert E Hartley'],Hardcover,October 2009,1st,https://images.isbndb.com/covers/94/58/9780809329458.jpg,080932945X,9780809329458.0,,2009-10-26,Southern Illinois University Press,"['Midwestern States - Regional Biography', 'Senators & Representatives - Biography', 'Midwest State & Local Government', 'The United States Senate', 'Illinois - State & Local History', 'Legislators - U.S. Political Biography']","<p><br><br><br><p>With Paul Simon&#58; The Political Journey of an Illinois Original, author Robert E. Hartley presents the first thorough, objective volume on the journalistic and political career of one of Illinois&#8217;s most respected public figures. Hartley&#8217;s detailed account offers a fully rounded portrait of a man whose ideals and tenacity not only spurred reform on both state and national levels during his celebrated forty-year career but also established the lasting legacy of a political legend. </P><p>Simon first became a public figure at the age of nineteen, when he assumed the post of editor and publisher of a weekly newspaper in Troy, Illinois. From there, he used his paper to launch a fierce crusade against the crime and corruption plaguing Madison County. This battle sparked his entry into politics, helping to land him a seat in the state legislature in 1954. While serving, he campaigned tirelessly according to his principles, earning him the mass voter approval that would usher him into the seat of lieutenant governor in 1968&#8212;the first person elected to that position who did not share party affiliation with the governor.</P><p>As lieutenant governor, Simon initiated many changes to the position, remaking it to better serve the citizens of the state of Illinois. The cornerstone of his reform plan was an ombudsman program designed to allow the people of the state to voice problems they had with government and state agencies. The program, extremely popular with the public and the press, solved problems and helped to make Simon a household name throughout Illinois. Although he faced challenges along the way, including racial upheaval in Cairo and the student andpolice riots on the Carbondale campus of Southern Illinois University, Simon&#8217;s outspoken honesty and strong support of his constituents earned him the utmost esteem and popularity. </P><p>While his 1972 bid for governor of Illinois ultimately failed, this did not deter Simon from his dedication to social progress. In 1974 he began his remarkable twenty-two-year career in the U.S. House of Representatives and Senate, where he earned the admiration of the country for his political integrity. Despite the praise and support Simon had earned during his time in Washington, he was unable to win the Democratic presidential nomination in 1988 and returned to the Senate, winning a second term in 1990. &nbsp;Simon committed time and energy to the myriad issues of interest to him, especially in the field of education, with one of his biggest successes coming with the passage of the National Literacy Act, which he sponsored. He continued to foster his ties to journalism throughout his lengthy political career, authoring numerous books, articles, and columns, all of which he used to relentlessly promote open government and social programs.</P><p>&nbsp;&nbsp;&nbsp;&nbsp; This vivid account of the public life of Paul Simon reveals a man whose personal honor and dedication were unshakeable throughout nearly half a century in the political arena. Robert E. Hartley provides a candid perspective on Simon&#8217;s accomplishments and victories, as well as his mistakes and losses, revealing new insights into the life of this dynamic and widely respected public figure.</P><p>&nbsp;</P></p> <h3>Illinois Times</h3> <p>Paul Simon kindles memories of Frank Capra's classic 1939 film, Mr. Smith Goes to Washington. The fictional drama features Jefferson Smith, a wholesome idealist played by James Stewart. Maintaining uncommon integrity while occupying a seat in the United States Senate, Smith emerges as a lonely voice against the corruption and unbridled cynicism often rampant in American politics.<br>Fast forward to the long political career of Paul Simon and one can easily see a real-life incarnation of Jefferson Smith. In his years as a leading state political figure and then as a congressman and United States senator, Simon held the high ground with a ferocious consistency that stamped him in the public eye as a politician who never, ever betrayed or lost the public trust. That put him in select company. It made him, well, an Illinois original. Robert E. Hartley realizes this originality and incorporates it in the title of his first-rate book, Paul Simon&#58; The Political Journey of an Illinois Original.<br>During his 40 years in public office, Simon received heavy press coverage, beginning in 1954 with his surprising election to the Illinois House of Representatives (when he was a 25-year-old newspaper publisher), through his final term in the U.S. Senate in the 1990s. His virtues and political triumphs were extolled, and his several political setbacks - such as his failure to win the Illinois governorship in 1972 and his abortive bid for the White House in 1988 - were chronicled.<br>Still, an objective analysis of Simon and his career (irrespective of his own autobiography published in 1999) was lacking. Until now.<br>Hartley has filled this void with an incisive dissection of the background, influences and experiences that shaped Simon's independent mindset. He does so in a telling fashion because of a knack, demonstrated in his previous books, for scholarly research and tapping resources that produce heretofore unknown insights. Hartley's skill as an ardent digger for information was readily visible in his books on other major Illinois political figures, including Charles H. Percy, James R. Thompson and Paul Powell. Some readers who think they already know a lot about Simon are in for a detailed, but never boring, surprise.<br>Hartley's writing style is an appealing mix of the down-to-earth journalist (which he once was) and academic interpreter. Yet, he is in no way ivory-towerish. His manner with words is encompassing, quite suitable for the bulk of folks who are not political junkies.<br>Most likely, this will be the seminal book on Simon, particularly where the first part of his life story is concerned. Most of the book deals with his political career in Illinois - the years in which, after reaching the Illinois House, he was elected to the Illinois State Senate, the office of lieutenant governor and finally to a seat in Congress. Frankly, these are the years of greatest interest to most Illinois readers. It was the era in which Simon, a son of a Lutheran pastor, displayed the courage and political candor that made him a virtual folk hero for many individuals, especially in downstate Illinois.<br>The book retells with engrossing detail Simon's use of the Troy Tribune (the small paper he purchased for $3,500 in 1948) to fight political corruption in Madison County. This journalistic fervor won him acclaim, which he translated six years later into his successful race for the Illinois House as a Democrat. His victory surprised none more than the old-line Democrats who ruled the party in that part of the state. It launched the start of Simon's never-ending independence from party machine bosses.<br>In the House, Simon became part of a cadre of Young Turks or Democratic mavericks who challenged their own party's entrenched leaders (like Paul Powell), as well as Republicans, on questionable doings or issues. A compatriot of Simon in those years was Belleville's Alan J. Dixon, another young Democratic upstart in the House. The political careers of Simon and Dixon would be intertwined from that point on, as each progressed in a parallel fashion to the Illinois Senate, then statewide office and, lastly, to Washington (where Dixon went directly to the Senate while Simon served first in the House before election to the Senate). After decades, the two continued to be viewed as political boy wonders.<br>Simon never lost the innocent look of a bespectacled choir boy. He also never abandoned his journalistic roots, putting together a chain of small newspapers (eventually sold), and writing numerous newspaper columns and books. The ink in his veins abetted his unusually close ties to the press, first in Illinois and then in Washington.<br>Simon's name appears on little landmark legislation. But in Illinois and in the nation's capital the media easily recognized that he stood out because of his dogged pursuit of ethical behavior by elected and appointed officials. Insisting on the transparency of government operations, the man never ceased to be a good conscience of authority.<br>Bob Hartley brings all of this home in a book that certainly will bolster Hartley's reputation as a master recorder of modern Illinois political history.<br>the author of books about Illinois political leaders and gangsters. His next book, set for publication early in 2010, is Dapper & Deadly&#58; The True Story of Black Charlie Harris.<p>&#151; Taylor Pensoneau</p>",Paul Simon: The Political Journey of an Illinois Original,paul-simon
208,['Edwin Hodder'],,April 2012,,https://images.isbndb.com/covers/50/38/9781279365038.jpg,127936503X,9781279365038.0,,,,['History'],,Simon Peter,simon-peter
209,['Indigo Theophanes Dax'],,2012,,https://images.isbndb.com/covers/86/60/9786136248660.jpg,6136248662,9786136248660.0,,2012,,,,Simon Day,Simon-day
210,"['Surhone', 'Lambert M.', 'Timpledon', 'Miriam T.', 'Marseken', 'Susan F.']",,2010,,https://images.isbndb.com/covers/75/42/9786130977542.jpg,6130977549,9786130977542.0,,,,,,Simon Maccorkindale,simon-maccorkindale
211,"['Taryn Simon', 'Althea Wasow', 'Ronald Dworkin', 'Salman Rushdie', 'Elisabeth Sussman']",,June 2007,,https://images.isbndb.com/covers/38/08/9783865213808.jpg,3865213804,9783865213808.0,,,"Steidl, Gerhard Druckerei und Verlag",['Photography Collections & Catalogs'],"<p><P>Foreword by Salman Rushdie. Commentary by Ronald Dworkin. Essay by Elisabeth Sussman, Christina Kukielski.</p>",Taryn Simon: An American Index of the Hidden and Unfamiliar,taryn-simon
212,['Timoteus Elmo'],,2012,,https://images.isbndb.com/covers/91/12/9786200619112.jpg,6200619115,9786200619112.0,,2012,,,,Simon Gillis,Simon-gillis
213,['Maya Banks'],Audio CD,July 2013,Unabridged,https://images.isbndb.com/covers/88/58/9781620648858.jpg,1620648857,9781620648858.0,,2013-07-16,,['Fiction'],,Seducing Simon,seducing-simon
214,['Charles Mcknight'],Paperback,2009,,https://images.isbndb.com/covers/35/73/9781117793573.jpg,1117793575,9781117793573.0,39.75,2009,Bibliolife,,,Simon Girty,Simon Girty
215,['Jean Ure'],Paperback,1992,,https://images.isbndb.com/covers/70/71/9780552527071.jpg,0552527076,9780552527071.0,,1992,Transworld Publishers Ltd,,,Cool Simon,Cool Simon
216,['Delmar Thomas C. Stawart'],,2012,,https://images.isbndb.com/covers/69/55/9786200746955.jpg,6200746958,9786200746955.0,,2012,,,,Simon Nicol,Simon-nicol
217,['Oscar Sundara'],,2011,,https://images.isbndb.com/covers/31/30/9786138903130.jpg,6138903137,9786138903130.0,,2011,,,,Bettina Simon,Bettina-simon
218,['Nethanel Willy'],,January 2012,,https://images.isbndb.com/covers/88/66/9786200448866.jpg,6200448868,9786200448866.0,,,,['Sports &amp; Recreation'],,Simon Travis,simon-travis
219,['Nuadha Trev'],,2012,,https://images.isbndb.com/covers/02/17/9786200310217.jpg,6200310211,9786200310217.0,,2012,,,,Simon Church,Simon-church
220,['Oscar Sundara'],,2012,,https://images.isbndb.com/covers/69/57/9786139136957.jpg,6139136954,9786139136957.0,,2012,,,,Viscount Simon,Viscount-simon
221,['Christabel Donatienne Ruby'],,2012,,https://images.isbndb.com/covers/83/25/9786200358325.jpg,620035832x,9786200358325.0,,2012,,,,Simon Grand,Simon-grand
222,['George Robert Stow Mead'],Hardcover,2009,,https://images.isbndb.com/covers/83/01/9780559058301.jpg,0559058306,9780559058301.0,28.99,2009,Bibliolife,,,Simon Magus,Simon Magus
